CLIENT WRITE,SERVER NOTIFY
7.59476,30.21098
30.60224,45.21504
3.60302,10.48766
26.6202,26.46714
49.62544,42.4707
22.65094,8.50012
46.65782,24.47834
20.65926,40.68084
44.67566,7.7101
18.6662,24.689
42.67124,41.69216
16.6747,8.72164
41.39412,25.7012
16.38756,42.70538
41.41566,9.78998
16.39506,27.76804
41.40744,45.773
16.40292,13.80102
41.68966,31.78066
17.67624,49.78468
43.68678,18.70642
19.68392,37.68538
45.70848,6.71312
21.84706,25.69304
48.85442,44.6969
25.8543,13.7258
2.85772,33.01672
29.86666,3.0443
6.86516,23.02406
33.88474,43.0293
11.29014,13.05658
39.29692,33.28778
17.2982,4.31656
45.31486,25.29552
23.30488,46.30068
51.31022,17.32838
29.7666,39.03206
8.77126,11.06156
37.79356,33.04026
16.77882,5.07002
45.78988,27.61556
24.78638,50.62052
4.4163,23.64826
34.42418,46.62738
14.42374,20.36286
44.44646,44.34116
24.4311,18.36946
4.43546,42.34896
34.45402,16.37704
14.44358,40.3565
44.44968,14.38586
24.45088,38.36504
4.45326,12.86626
35.12956,37.84576
16.11162,12.87528
47.1258,37.85442
28.11918,12.98438
9.12422,38.96308
40.13388,14.99272
21.32812,40.97168
3.33176,17.58918
35.33706,44.9523
17.33918,22.9811
49.36072,50.95964
31.34728,28.98886
13.39498,6.99136
46.41236,34.97044
29.4014,12.99944
12.40552,41.35096
45.42048,20.37856
28.41228,49.35826
11.4156,28.38602
44.42808,7.39114
27.96678,36.72526
11.96934,16.75402
45.97836,46.73284
29.97742,26.7621
13.98038,6.76596
47.98528,37.5476
32.31572,18.57712
17.31968,49.5552
2.32314,30.58508
37.33806,11.58752
22.33084,42.566
7.33396,23.59536
42.34592,4.59944
28.18332,35.57864
14.18808,16.60668
50.19514,47.58534
36.19456,28.61486
22.19808,10.25146
8.20098,42.22952
44.2199,24.25866
30.94578,6.2632
17.9502,38.36254
4.9532,21.39024
41.98064,4.3943
28.96048,37.37302
15.9634,20.4012
3.06976,3.74416
41.07528,37.72356
29.07852,21.75166
17.08108,5.75508
5.08498,39.73416
43.10206,23.76302
31.28806,8.4744
20.29174,43.45284
9.29606,28.48182
48.32236,13.48662
37.30302,48.46484
26.30616,
15.30888,
4.31298,
43.33288,
32.32156,
21.32462,
10.3271,
49.35242,
