"1024B","128B","12B"
52.32948,64.40076,63.9061
60.88453,71.21936,71.28197
66.93308,78.41235,82.12014
79.29193,89.84507,87.40279
82.6853,93.43431,94.33848
89.77705,100.33314,104.44848
99.09488,107.31795,111.18644
103.30894,114.50275,114.87061
109.89575,123.29938,125.45167
117.02211,129.1293,129.09897
125.43571,33.71522,33.76809
33.18064,40.92346,42.31384
38.13042,48.24064,51.83953
44.12774,56.94652,55.76715
51.2116,63.22603,68.41359
58.09473,69.81548,70.52509
65.8193,76.93147,76.78815
72.3179,84.07574,84.45956
79.5161,91.4943,91.32165
86.72557,99.94098,99.35641
93.95368,105.62337,109.6041
102.11023,112.94333,113.777
111.28515,121.34312,124.2901
115.61432,25.00935,24.72254
127.08952,32.82147,32.19225
28.88997,39.30842,39.23865
35.04486,46.63275,46.8278
42.60013,54.35674,53.75877
49.6321,61.78673,63.22738
58.03688,73.49724,68.55554
64.86216,76.74091,77.17814
71.84194,86.31645,82.54322
78.05069,89.78651,89.85463
85.18901,97.11259,96.90269
92.70814,104.8329,104.76974
99.58966,111.52529,111.33989
108.09405,123.51427,119.20524
115.05407,125.97187,125.81608
122.60527,133.63677,30.90035
25.90594,37.83457,38.60257
34.15563,46.82213,44.76317
43.22611,52.29549,9.03243
47.52338,60.71318,61.16493
55.42861,67.21629,66.5476
63.6459,73.79062,74.01305
69.22415,81.64051,82.3703
76.38639,92.29995,88.105
85.36832,95.65751,95.56264
90.74062,102.67532,102.67731
99.25046,110.20438,111.64128
105.21444,117.70249,117.09118
112.76837,124.23364,125.48001
120.05766,131.45382,28.98594
127.60082,36.25084,36.81635
32.35103,43.49187,43.56292
40.74729,50.90135,50.95399
46.44456,58.81058,57.65864
57.38654,66.28515,66.60956
60.58667,73.17074,76.06273
67.80392,79.78951,79.35998
74.72822,90.41899,86.60338
81.96572,93.93534,94.97852
90.23856,101.66121,101.17505
96.18544,108.27202,117.88029
103.64399,116.36639,116.02071
111.46428,122.84159,122.60546
118.04459,129.75145,27.60035
125.56041,35.62224,36.05231
29.93509,42.52837,42.405
37.14557,50.20017,49.11103
47.9933,56.75993,56.25426
51.79266,63.83751,63.30101
60.49454,71.01907,70.61977
67.01506,78.00578,77.72075
73.72082,84.98665,85.75365
81.7916,96.38424,92.42509
88.05128,99.4679,105.7494
94.83296,106.64122,108.05899
102.23527,113.89158,108.17448
109.24839,121.15791,121.15222
121.18871,130.78391,29.67769
123.62755,34.37676,34.37497
28.55665,40.47753,40.86334
35.97236,47.88361,49.32217
42.98074,55.90502,55.20582
55.94219,61.75285,62.49765
60.79936,73.13503,69.42403
68.57653,76.81208,76.28498
73.06348,83.34897,83.36979
80.34993,90.56482,92.00051
86.06231,98.22292,97.94705
