CLIENT WRITE,SERVER NOTIFY
24.10126,9.72495
29.07207,14.74589
34.14181,19.74253
24.16689,9.76457
29.08578,14.76025
19.0689,19.78424
24.17246,9.77581
29.12541,14.79983
19.11652,19.79356
24.20419,9.81679
29.14295,14.80715
19.13413,19.83517
39.14157,9.82686
29.15265,14.85086
19.17376,19.84442
24.26538,9.86817
27.35097,14.862
19.20538,19.88569
24.28299,9.88166
29.24588,14.89867
19.23106,19.89941
39.2344,9.91735
29.24952,14.91096
19.24867,19.93694
24.34022,9.92865
29.2931,14.95267
19.27626,19.94627
24.37594,9.96949
29.31076,14.95999
19.31986,19.99196
24.39349,9.98351
29.34442,15.00358
19.33358,20.0012
24.43313,10.02089
29.37196,15.01474
19.37716,20.03849
24.45079,10.0305
29.39556,15.05144
19.39476,20.04818
24.49038,10.06712
29.42321,15.06574
34.51284,20.08979
24.32137,10.08142
29.44892,15.10544
19.44807,20.09911
24.53163,10.11798
27.63765,15.11271
19.50161,20.13567
24.57125,10.13228
29.51211,15.15635
19.50527,20.14997
24.58494,10.17376
27.6959,15.16762
19.52889,20.19127
24.61849,10.18721
29.57132,15.2043
19.56852,20.20489
24.64213,10.2229
27.75611,15.22167
19.59615,20.24247
24.68975,10.23419
29.62859,15.32574
19.62177,20.2798
24.70738,10.27476
27.80745,15.33629
19.66736,20.29933
24.73505,10.28902
29.68182,15.37518
19.67503,20.3308
24.76063,10.33055
29.72746,15.38979
19.71065,20.34534
24.80224,10.33598
29.73907,15.42399
19.73227,20.38166
24.81588,10.37966
27.92782,15.44436
19.76189,20.40027
24.65677,10.38691
29.81236,15.47731
19.79551,20.43258
24.87913,10.42753
27.98508,15.49178
19.81911,20.45027
24.73958,10.43789
29.88165,15.52935
19.86083,20.48357
24.96438,10.48335
29.89921,15.54485
19.8764,20.4982
24.95599,10.48875
29.95482,15.5767
19.92806,20.53849
25.01759,10.53245
29.95646,15.59505
19.93565,20.54905
25.02327,10.53974
29.9941,15.63187
19.99732,20.58536
25.07687,10.58429
30.01376,15.64301
35.08538,20.60487
38.17734,10.59461
30.03342,15.68076
20.05451,20.63624
10.04964,10.63617
14.93421,15.69946
20.1001,20.65397
10.09131,10.64159
15.18687,15.73171
20.1217,20.6872
10.10687,10.68922
44.99607,15.74614
20.14135,20.70183
10.12851,10.69245
15.22618,15.79484
20.16308,20.73426
10.16014,10.73341
15.03682,15.7973
20.21052,20.77815
10.18372,10.74738
15.28538,15.84128
20.23228,20.79228
10.2274,10.7933
15.311,15.84596
20.25783,20.81193
10.23908,10.80849
15.34463,15.8899
20.29146,20.83998
10.28267,10.84806
15.15355,15.8949
20.30711,20.8586
10.30832,10.85329
15.39588,15.93823
20.34678,20.88719
10.3359,10.89449
15.42356,15.94573
20.37832,20.9193
10.36151,10.91751
15.45513,15.98945
20.40201,20.9386
25.47163,10.9508
14.10659,15.99996
20.39967,20.96476
8.54986,10.9561
15.94239,16.04658
18.58634,20.99253
10.46043,11.00479
15.53604,16.04788
20.48084,21.01544
10.47207,11.00616
30.47947,16.09762
20.48652,21.0397
10.49765,11.0467
16.01928,16.09679
20.97016,21.06716
10.52938,11.05701
16.06303,16.15136
20.99177,21.09062
10.5509,11.10228
16.08056,16.15163
21.03345,21.1163
8.7276,11.11194
16.09422,16.19335
21.05706,21.14562
11.0382,11.1537
16.12576,16.20266
21.07669,21.16423
11.0858,11.15875
16.08318,16.2483
21.09628,21.19258
26.10162,11.20339
16.11074,16.25358
21.11795,21.21999
11.13707,11.21378
16.13643,16.2972
21.15557,21.24339
11.1588,11.25512
16.16391,16.30241
21.17725,21.26909
11.17437,11.2607
