"1024B","128B","12B"
178.42218,24.51151,45.11529
89.5732,34.00886,54.87081
98.36793,43.42408,64.86582
109.53123,53.02067,74.8688
118.40166,63.28756,84.88374
119.70308,72.6559,94.8788
28.42666,184.16072,104.88175
39.63368,95.84487,114.88477
48.44427,105.84905,124.90757
19.39707,110.42012,34.84265
68.44613,119.98494,45.105
79.64924,28.83715,54.85664
88.43984,44.74948,55.39137
99.65106,46.80991,174.87892
108.45356,56.10671,75.12918
119.67228,67.19071,84.96792
128.41163,75.49425,94.92716
139.61493,85.84146,106.43999
48.41314,98.70145,114.92095
49.71945,104.03879,134.9083
58.47836,115.74328,34.92658
69.69355,21.74521,44.96155
78.46818,32.18554,54.92851
89.6754,45.89492,64.92747
98.6383,55.89764,74.93451
109.68909,60.45614,84.92164
119.79932,12.83135,94.90083
29.69822,78.82015,106.45345
38.49307,88.21556,114.9146
49.70822,98.162,124.8543
58.45519,107.42231,24.95989
69.66239,117.35691,34.97079
78.45695,24.08571,44.96191
89.64399,38.83828,54.96485
88.88026,43.65774,64.96386
109.66581,54.57649,74.96686
108.54797,64.47942,84.97385
119.77564,74.34996,94.97697
28.5095,85.06776,104.96785
39.93891,92.83186,115.01463
48.51921,105.95053,124.97383
59.73448,110.70434,34.96443
68.52895,18.12859,44.96759
79.71205,27.24226,54.95469
88.54272,37.11415,64.90207
99.73406,46.99546,65.32224
108.5366,56.26584,75.04705
120.05881,67.77924,85.058
128.54224,75.82183,95.00919
139.73339,85.00212,105.01615
38.58057,3.86269,115.03909
50.12165,104.3473,25.34277
58.56528,113.98189,35.02465
70.63224,21.45027,45.03578
78.56716,34.55567,56.42319
89.79407,47.11471,65.01369
98.56497,49.83011,75.03663
109.79547,59.63115,85.01578
118.57469,69.3837,94.99497
129.80568,79.66856,105.00599
38.57208,88.34091,215.06087
50.13,200.37594,225.05209
58.55397,108.89113,134.95535
70.66846,116.90788,135.07415
78.55189,128.23147,45.05609
89.75513,240.09929,55.05105
89.05106,248.89018,65.06206
109.72108,57.01676,75.06498
108.65086,63.22475,85.06001
119.85877,74.42935,104.98383
28.60454,81.70757,104.96108
49.7483,92.86654,115.07304
48.61819,101.76695,125.08393
59.83361,116.04771,135.09883
68.61602,120.59918,45.03795
79.83126,129.83195,46.32561
88.62579,37.61824,55.33747
99.85285,47.9815,65.34487
108.63557,57.46809,75.3315
119.85857,66.11079,85.15219
128.64108,178.28233,105.05984
30.07969,85.02518,55.07843
38.69047,95.18745,115.10139
49.89759,105.3703,135.08875
58.68439,114.43792,35.11887
70.04869,124.1886,45.36296
78.66227,30.61977,55.12084
89.86939,40.46035,65.12785
98.6641,50.42932,75.12288
110.37898,59.8849,85.09807
118.65785,68.95631,95.09324
29.89259,78.54566,105.09224
38.6752,89.63924,115.0872
49.8824,98.07216,115.81212
58.63336,111.81557,25.15229
69.85605,118.17677,45.35668
78.65116,26.14774,45.14628
89.85424,33.7085,55.516
98.58937,44.02732,65.15228
109.87194,54.55884,75.15526
108.74999,62.54619,85.16228
121.60508,72.72638,95.16137
28.72376,83.44134,106.69414
39.92692,92.85012,115.15529
48.71745,106.14759,125.17424
59.9247,116.15045,35.12925
68.71932,18.44151,45.15603
79.94219,36.15731,45.52525
88.72114,37.00213,55.35092
99.96412,46.63594,65.22865
108.73497,55.90394,75.24355
120.66845,67.21848,85.23547
128.71676,75.51128,95.16179
140.23203,85.96693,105.20071
38.78177,94.90354,115.20366
50.35855,104.07007,235.27469
58.98331,113.9114,35.13371
69.96647,25.01159,45.22028
78.75375,32.43268,56.45323
19.86514,46.60286,65.22629
98.75945,50.37367,75.22123
110.29156,60.4001,85.18457
118.7652,70.06263,95.18366
29.98003,79.28157,105.18258
38.77059,88.50453,115.19363
49.95407,98.52976,125.19662
58.72882,108.26349,135.18363
69.93584,117.23713,35.24167
78.73055,25.88175,45.24467
89.9178,38.29903,56.63632
98.73242,47.0999,65.23472
109.93124,55.10453,75.25366
118.68274,62.85818,85.25263
120.24596,72.23828,95.25572
28.7952,82.15358,105.2965
40.01821,6.96909,115.2439
48.88028,100.90951,125.28449
60.03986,112.18006,35.2316
70.27963,126.25718,45.23057
80.37313,36.25657,45.55673
88.80455,40.89811,55.40755
100.38262,46.92128,75.18016
108.82236,56.46593,75.76485
120.02955,67.20041,85.30511
128.81633,75.52561,205.24902
39.94366,86.32263,105.29908
38.847,96.02827,225.30255
50.06452,104.41892,25.32056
59.03409,114.10965,35.30361
70.07035,22.40378,45.30274
78.84128,30.83127,55.30164
90.06419,40.52486,65.31663
98.86707,50.17135,75.31559
110.08608,61.11472,85.27907
118.86877,70.64026,95.28594
130.07578,79.92203,105.27697
38.87035,88.69342,115.28003
50.03755,98.25051,125.23942
58.8244,108.83817,135.23459
70.04345,116.91779,35.33603
78.83033,126.91684,45.58005
90.03337,34.01168,55.34203
98.76865,43.81303,65.34102
100.12357,53.53231,75.34005
108.93325,63.48418,85.35102
120.1444,73.50854,95.35405
129.29288,82.0612,105.35303
140.10247,96.34415,115.35605
48.90077,102.91767,125.36297
60.12365,110.83603,35.31795
68.90655,124.0611,145.38099
80.15344,28.41381,55.33973
88.92038,36.95301,55.67621
100.11548,47.39278,65.42136
108.93413,59.14131,75.42429
120.16108,66.54002,85.38746
128.88425,75.55034,95.38652
140.44247,86.64962,215.34238
39.17201,94.80253,115.40439
50.17225,105.63595,125.39547
58.93923,114.1779,35.39802
80.10684,21.21835,45.41295
78.94105,32.03876,55.40402
100.08874,40.27339,65.40296
98.94286,50.46091,75.40597
110.33475,59.7025,85.36938
120.28021,69.59441,95.36841
30.14734,82.7,106.92899
38.95405,89.00516,115.3584
50.14153,99.60564,116.03424
58.91629,107.87955,125.56202
70.12741,118.92443,45.39483
79.02132,25.77141,55.40574
90.08131,34.26642,55.43638
98.8684,44.87355,65.43144
100.46891,54.2876,75.44638
109.00924,64.16429,85.44144
120.30061,73.08349,95.44452
28.97091,86.44097,105.44341
40.22178,92.82268,115.46637
48.99263,101.28975,125.47721
60.21167,116.45403,35.43212
68.99848,19.37457,45.41934
80.18542,30.97027,55.42235
98.90508,37.23032,65.42924
100.21898,50.54823,75.42845
109.01021,60.93652,75.51874
120.24902,67.45915,95.43431
128.96833,75.78192,95.4809
80.05208,85.28642,105.48387
39.44748,94.9392,115.48687
50.23253,104.35352,125.48989
59.02714,114.661,35.4924
71.09802,21.49233,45.49149
79.02899,31.47947,56.89626
90.26393,46.49552,65.48545
99.04287,50.88611,75.50041
110.262,62.42806,85.47177
119.03666,73.36365,95.46287
130.27178,80.83692,105.47378
39.03015,88.14947,115.49669
50.21764,99.46105,116.08012
59.00431,108.90871,126.18037
71.55461,117.59969,135.57318
78.99422,24.71884,45.52802
90.17748,36.15805,55.53095
99.00408,44.59561,75.44272
110.17941,56.09627,75.53692
119.01386,63.95803,85.53994
130.25676,72.67136,95.53897
29.06285,82.02876,105.54591
40.29387,93.40441,115.53701
49.07668,106.55502,125.54396
60.29186,110.77683,135.55492
69.07455,120.42385,45.51395
80.29756,130.14903,55.51293
89.08438,37.64663,65.53971
100.30746,47.80949,65.61429
109.09815,56.36332,86.75999
120.30138,68.023,85.58437
129.04839,75.69656,95.57942
40.27114,85.36341,105.57447
39.14918,115.291,115.57347
50.31661,104.64798,125.58448
68.9962,114.36531,35.59098
70.32242,125.7094,45.83755
79.11313,31.09485,55.60882
90.33627,40.44286,65.60002
99.13496,50.42842,75.59901
110.33818,60.45146,85.55834
119.12477,76.23534,95.56541
30.35545,80.86758,105.56441
39.13816,92.61784,115.55935
50.28974,98.3094,125.50692
59.11217,108.0114,125.93922
70.29961,117.49693,35.61954
79.09428,24.74054,55.59091
90.27722,35.76468,55.62151
99.04458,44.14323,65.62447
110.30727,53.60005,75.63149
109.19332,63.39013,85.63049
121.13898,73.21675,95.62959
29.33965,82.35365,107.16382
40.37411,93.73998,115.62353
49.16878,106.64794,125.64647
60.38787,8.37125,35.60553
69.18265,126.65435,35.98992
80.39762,29.09198,45.78223
89.17653,38.03996,55.70581
100.40377,46.96538,65.69689
109.18633,56.54079,75.71986
220.41381,66.48983,85.66707
129.14451,75.83552,95.76381
30.47032,85.99077,105.66503
149.16625,98.77771,115.68401
50.75466,108.41104,125.68299
59.21541,114.08918,35.70947
70.41852,123.75172,45.68462
79.21335,30.71035,55.69156
