CLIENT WRITE,SERVER NOTIFY
33.92524,12.94888
14.14576,22.9584
23.9552,32.97572
33.95912,12.98276
13.981,22.98412
23.9904,32.99344
34.0006,13.00064
14.014,23.0092
24.01964,33.03036
34.03608,13.03564
14.23872,23.03616
24.04872,33.04448
34.06388,13.05584
14.0684,23.06072
24.06732,63.08052
34.0938,13.08632
14.09708,53.08792
24.10112,33.09624
64.11796,13.1032
14.3328,23.11272
24.13984,33.13384
34.1442,13.13812
14.1658,23.13848
24.1746,33.14672
34.18616,13.15504
14.19448,23.16452
24.203,33.18176
34.21908,13.18896
14.22084,53.19052
24.23028,33.1998
64.25236,13.20676
14.4698,23.21528
54.2736,33.23656
34.27692,13.24052
14.29732,23.24204
54.31008,33.25056
34.31808,13.25764
44.327,23.26692
24.32252,33.2842
34.34356,13.29252
14.3456,23.29292
54.40152,33.3024
34.36468,13.31236
14.3836,23.32092
24.4096,33.49836
34.40412,13.43196
14.41048,23.42724
24.43728,33.43112
34.4476,13.4406
14.44948,23.45176
54.4554,33.49148
34.47664,13.47212
44.48072,23.47368
24.48884,33.48328
64.71164,13.49328
14.5096,23.49896
24.52844,63.546
34.53508,13.52496
14.53852,23.5266
24.56084,33.53636
64.57372,13.54224
14.57936,53.55176
24.58304,33.59392
34.58996,13.58
14.60476,23.57784
54.62408,33.589
34.61692,13.59736
44.8072,23.60512
24.41372,33.64736
64.42644,43.63096
14.42716,23.63256
54.4368,33.64052
34.44488,13.64744
14.40848,23.65328
24.48892,33.6976
34.49244,13.68336
44.506,23.68352
24.50892,33.6924
64.4752,13.70032
14.53476,23.70988
84.55016,63.75732
34.54652,13.72972
14.5546,53.73244
24.50456,33.7406
64.5784,43.74884
14.5856,23.75608
24.59308,33.80468
64.54328,13.78596
14.61464,23.78736
24.62008,33.79228
34.64116,13.8004
14.6426,23.8088
24.66632,33.85416
34.61628,13.8374
14.69308,23.8386
24.63388,33.84712
34.7012,13.85288
44.71616,53.91392
24.72124,33.88004
64.67148,13.87744
14.74388,53.88996
24.74924,33.89572
34.77612,13.90144
44.53888,23.9526
24.79992,33.93324
64.79448,13.93204
44.8026,23.94088
24.824,33.949
64.76692,13.95712
14.84592,23.99912
24.85352,33.98292
34.85576,13.983
14.88128,23.99124
24.83124,34.00072
64.89988,44.06664
14.91324,24.0264
24.85928,34.0268
34.93228,14.03216
14.9342,24.0396
24.94584,34.04904
34.968,14.08588
14.96728,24.00412
54.9134,64.00216
35.00344,14.00848
44.94832,24.01404
25.021,34.05504
65.02188,44.03968
15.0372,24.03972
25.04464,34.04928
64.99524,14.06088
15.06528,24.0648
25.07576,34.08316
34.80108,14.09024
15.09904,24.09176
25.04136,34.10444
35.11504,14.10824
15.05796,24.11656
25.13256,34.13784
95.15272,14.14204
15.14944,54.14492
55.11496,34.1518
35.1856,14.159
44.8824,24.1674
25.2032,34.18664
35.15176,14.19388
15.22076,24.19432
25.16364,34.20708
65.24304,14.21084
15.25724,24.22016
25.20812,34.24144
35.28,14.24468
45.27816,24.24608
25.2956,34.25432
95.30656,14.2626
15.31212,54.30088
25.32048,34.28936
35.28328,14.2886
15.34952,24.29664
25.35204,34.30644
65.36164,44.31564
15.36968,24.33564
25.38416,34.34008
35.39964,14.33916
15.41732,24.34972
25.36432,64.3594
35.43828,14.36516
15.38088,54.384
25.456,34.39092
35.47184,14.39228
15.47308,24.40036
25.47836,34.40888
95.49444,14.41624
15.50196,24.43824
