1024B,128B,12B
59.08666,32.63303,16.49212
24.08345,22.6481,36.50053
71.59965,42.65528,27.01931
34.10566,32.67446,16.52117
24.11747,22.68197,6.53507
44.12297,42.69844,26.54336
34.13953,62.70253,16.55722
54.14454,22.71605,6.56829
44.16196,42.72617,26.57922
34.16569,32.73932,46.58754
24.1826,22.74733,6.60036
44.18828,42.76236,27.11262
64.2063,32.76934,16.62221
24.21257,22.79038,36.63066
66.73043,42.79451,26.64439
34.21979,32.80943,16.65065
24.23562,22.8153,6.66947
44.25316,72.8368,26.67381
34.25469,32.83955,16.68751
49.28188,22.8545,6.69358
44.27703,42.86247,27.21379
34.30224,32.87763,16.71681
24.30581,22.88967,6.73065
44.32263,72.90485,26.73789
34.32506,32.91038,16.7516
49.34423,22.99769,6.76384
71.85273,43.04228,26.77494
34.35931,33.02165,16.78084
24.37123,23.02788,6.79455
44.37442,13.03803,27.30812
34.39328,33.05442,16.8179
54.41232,53.10188,6.82407
44.41555,13.07492,26.83898
61.94409,33.08508,16.84622
24.43648,23.09581,6.86509
66.97505,13.11012,26.86819
34.45864,33.15943,16.88198
24.48115,23.13267,6.88917
44.48081,13.1433,56.91449
34.50322,33.15355,16.91136
44.54652,23.16408,6.92936
69.52656,13.21697,26.93339
34.52396,33.19182,16.94733
24.54588,53.20449,6.96764
44.54624,13.2125,26.97362
62.06495,33.25973,46.97765
24.56711,23.23701,6.99132
44.57249,13.24825,27.50375
34.58938,33.26444,17.01341
24.59421,23.27115,7.02053
44.61133,13.31876,27.03556
52.08693,33.29803,17.04159
24.63248,23.30405,37.06178
44.65592,13.31654,27.06493
34.65447,33.36356,17.0786
24.65952,23.33704,7.0848
44.6768,13.35059,27.09971
34.68172,33.35966,17.11192
24.69763,23.3735,37.12296
64.74417,43.42302,27.12915
34.72001,33.39828,47.144
24.72497,53.41054,7.14588
44.74211,13.41871,27.17397
34.74706,33.42881,17.17206
54.76434,23.47637,37.18705
44.78663,13.45516,27.19028
54.87138,33.46698,17.20796
24.78779,23.47825,7.21916
44.79958,13.48937,27.23011
34.81042,33.53926,17.23324
49.84303,23.51224,7.25109
74.84788,13.52358,27.76356
34.84261,33.53465,47.27557
24.85358,23.54665,7.28036
44.86475,13.59401,27.29536
34.87559,33.57075,17.30148
24.88562,23.58145,7.32023
72.41844,13.59167,27.3205
34.90773,33.63843,17.33842
24.92045,23.61572,7.3447
44.93259,13.62649,27.86578
35.26012,33.63899,17.36748
55.09848,23.64973,7.38144
45.28022,13.6986,27.3888
65.11657,33.67288,47.91007
25.29929,23.68369,7.41067
67.51908,13.69462,27.42585
35.32033,33.74132,17.43187
25.15781,23.71923,7.44665
45.34746,13.72894,27.46282
35.18107,33.73845,47.47009
25.36395,23.74857,7.47586
75.20774,13.80027,27.49098
35.39113,33.77563,17.50231
25.22702,23.78668,7.51685
45.41238,13.79856,27.52019
62.62754,33.84072,17.53488
25.12187,23.82069,7.54091
45.13124,13.83081,28.06128
35.14125,33.84098,17.56312
25.15345,23.85383,7.57803
45.16357,13.90524,27.58534
52.64274,33.88276,17.59929
25.20458,23.88641,37.61167
45.21619,13.90092,27.62227
35.21306,33.94604,17.62835
25.42807,23.92318,7.64233
70.24388,13.93404,27.64937
35.44523,33.94644,17.66935
25.69589,23.95735,7.67131
45.46586,14.00592,27.68644
35.71652,33.98133,17.69255
25.49233,23.99241,7.70737
45.73764,14.00177,27.71974
35.51,34.04601,17.72956
47.82986,24.02038,7.73539
72.8515,13.96585,27.75158
35.7977,33.98029,17.75765
25.55431,23.98457,7.7765
45.80949,14.00317,27.77991
60.38566,34.00757,47.79594
25.83678,54.02377,7.80073
45.59225,14.02958,28.32538
35.84964,34.04747,17.82265
52.93994,24.05359,7.83771
45.8808,14.06849,27.84506
60.45005,34.07568,17.85884
25.90635,24.09046,7.87002
72.97434,14.10263,27.88206
35.91015,34.1147,17.88826
25.68513,24.12179,7.90196
45.94,14.13641,28.41427
35.69866,34.14691,17.92508
25.96089,54.16201,7.93111
45.72517,14.16689,27.94617
56.08626,34.18288,17.95645
25.73575,24.19008,7.97209
45.99691,14.21002,27.97533
35.77559,34.21421,17.98925
26.01528,24.23316,38.00071
45.79025,14.23488,28.51664
58.12759,34.25324,18.01934
25.8232,24.25912,8.03329
46.073,44.27528,28.0449
35.84524,34.28226,18.05533
46.18666,24.29736,8.06648
75.85318,14.30922,28.07757
36.11768,34.3201,18.08348
25.88383,24.32736,8.09847
46.13276,14.34222,28.6109
35.90048,34.35246,18.12065
26.15604,24.36627,8.12655
45.91548,14.37346,28.14279
36.17323,34.39379,18.14873
55.93796,24.39553,8.1677
46.19647,44.41673,28.17083
60.77586,34.42389,18.1858
26.21277,24.43446,8.19192
45.98269,14.44147,28.71212
36.23927,34.46212,18.21398
48.32341,24.46975,8.22891
76.25457,14.48047,28.23602
36.02586,64.48919,18.25
26.2811,24.5028,8.26096
46.05452,14.51073,28.27312
36.31193,34.53193,18.27911
26.07169,24.53466,8.29302
46.32993,14.54879,28.81003
36.09391,64.55709,18.31233
26.3508,24.57181,8.32235
63.34002,14.58394,28.33733
36.37468,34.59595,18.3431
26.13326,24.60304,8.36324
46.3873,14.61781,28.36646
36.15932,34.6325,18.3804
26.41,24.64112,8.38633
73.50633,14.64815,28.90803
36.43152,34.66415,18.40944
26.19851,24.67125,8.42331
46.45274,14.69108,28.43167
66.22591,34.69531,18.44552
26.47739,24.7092,8.45661
74.25882,14.71625,28.46774
36.50145,34.7344,18.47491
26.2599,24.74037,38.48986
46.52585,44.75672,29.00104
36.28602,64.76494,18.51055
26.54673,24.77848,8.52306
74.3249,14.78953,28.5371
36.56742,34.80148,18.53989
26.32529,24.80865,8.55876
46.58923,14.82348,28.5674
36.34753,34.83367,18.58132
49.39603,24.84751,8.58725
46.3738,14.85476,58.60744
36.63416,34.86985,18.60617
26.39475,24.87678,8.61986
46.65666,14.89677,28.63164
36.41716,34.90077,18.64118
26.67757,24.91576,8.65725
69.48244,14.92289,58.66987
36.69749,34.94098,18.67027
26.45803,24.95014,8.68406
46.70793,14.96087,29.19744
36.48809,34.96902,18.70735
26.72961,24.98409,8.71325
46.50957,14.99609,28.72824
66.75808,35.01239,49.24196
26.53335,25.01511,8.75037
46.77892,15.02893,28.75746
36.53928,35.03915,18.77131
54.59069,25.05306,8.77842
46.56544,15.06007,28.80271
54.65393,5.07501,18.80054
26.58639,25.08323,8.81437
66.95016,15.10317,28.82271
36.60863,5.10609,18.83677
26.86931,25.12139,8.84772
46.62702,15.12833,28.85864
36.88746,5.14416,18.86585
43.88401,25.15731,8.8797
69.70674,15.16826,58.89719
36.6702,5.17423,18.90172
26.93077,25.19038,8.90889
46.70577,15.19751,28.92393
36.95692,5.21747,18.92989
56.72427,25.22157,8.95278
46.96821,15.23654,28.95319
57.2887,5.24354,48.96821
26.98471,25.2617,8.97295
46.76123,45.26775,29.49321
37.00941,5.28156,18.9963
26.78902,25.28988,9.01001
47.0482,15.30474,29.01739
36.80296,5.31663,19.03544
27.06897,25.3288,39.04464
46.82699,15.33478,29.05431
37.09136,5.34963,19.06583
26.85563,25.35982,39.07971
47.11154,15.37379,29.08356
64.8935,35.38219,19.1024
27.13439,25.39708,9.10448
67.00622,15.40402,29.12385
37.14912,5.4231,19.12646
26.9101,25.42717,9.1404
47.17917,15.4422,29.15267
36.93313,35.45014,19.16237
27.19631,25.4673,9.16954
46.9574,15.47317,29.18462
37.21872,5.48817,19.19088
50.02091,25.4953,9.20961
77.24564,15.51029,29.21394
37.00451,5.52232,49.22914
27.26542,25.53437,9.23383
47.02297,15.54124,29.75399
37.28759,5.55614,19.25692
27.04399,25.56646,39.27206
47.29649,45.58166,29.27822
37.07397,5.58645,19.29184
26.89797,25.60688,9.30409
46.89755,15.60957,29.3151
36.91081,5.62947,19.3212
26.93315,25.63375,39.33612
46.94091,15.64866,29.84451
60.17892,35.65596,19.35816
26.96097,25.67276,9.36407
67.26778,15.67873,29.37922
36.97632,5.69373,19.38228
26.99088,25.70183,9.40523
47.00746,15.71685,29.40835
64.53378,5.72989,19.42226
27.01953,25.73995,9.42542
47.03638,15.74705,29.94971
37.05058,5.76268,19.45145
57.05382,25.77735,39.46768
47.07276,15.78695,29.47372
37.0795,5.79403,19.48754
27.09382,25.80913,9.49854
47.09408,15.8162,29.51073
37.10892,5.83608,19.51667
27.11867,25.84031,9.53059
47.12129,15.85521,30.04299
37.14959,5.86218,19.55467
27.15009,25.88033,9.56074
47.1669,15.88633,29.57476
37.16248,5.90017,19.58185
27.18788,25.90843,9.60623
47.18459,15.92341,29.60508
37.21015,5.93529,49.61916
54.71934,25.94753,9.62492
47.23242,15.95464,30.15055
37.22793,5.96822,19.6479
27.25336,25.97845,9.66182
47.2503,15.9925,29.66905
37.2755,5.99962,19.68401
45.90056,26.01549,9.6952
70.51861,16.02277,29.70612
37.29343,6.04262,19.7123
27.31878,26.04691,9.72712
47.31556,16.06076,30.23956
67.34225,6.06761,19.74919
27.33662,26.08557,39.75648
47.36328,16.0918,59.77262
37.35864,6.10682,19.77743
27.38425,26.11501,9.79635
47.38203,16.12893,29.79933
67.40322,36.14227,19.81445
27.40195,26.15301,9.82043
70.65435,46.1612,30.34079
37.43232,6.17462,19.84252
27.45272,56.18658,9.85748
47.4604,16.19914,29.86476
,6.20501,19.87874
,26.22538,9.88958
,16.22834,29.90171
,6.2481,19.90776
,26.25231,9.92163
,16.26731,30.43389
,6.27408,19.94482
,26.29227,9.95098
,16.29743,29.96595
,6.31226,19.9719
,26.32049,9.99191
,16.3355,29.99514
,6.34737,50.01021
,26.35938,10.0148
,16.36572,30.53621
,6.38038,20.04253
,26.39063,10.05305
,46.40569,30.05912
,6.4127,20.07516
,26.42774,10.09053
,16.43578,60.09737
,6.45463,20.10321
,26.45893,10.11808
,16.47385,30.63067
,6.48068,20.1403
,26.49883,10.1462
,16.50514,60.16376
,6.51982,20.16836
,26.527,10.18752
,16.54186,30.19048
,6.55399,20.20555
,56.56738,10.21164
,16.57324,30.73183
,6.58788,20.23362
,26.59825,10.24858
,16.61103,30.25583
,6.6182,20.26975
,26.63417,10.28059
,46.64461,30.29289
,6.65701,20.29896
,26.66552,40.31403
,16.68029,60.33022
,6.68646,20.33188
,26.70754,10.34195
,16.71053,30.35707
,6.72531,20.36292
,26.7336,40.38831
,16.74859,30.38623
,6.76044,20.40009
,26.77166,10.40599
,16.77862,30.42228
,36.79478,20.43328
,56.80815,10.44314
,16.8177,30.45031
,6.82473,20.46124
,26.84094,40.97818
,16.84684,30.48735
,6.86677,20.49345
,56.87226,10.50438
,16.88588,30.51561
,6.89286,20.53447
,26.91097,10.54068
,16.91695,30.54873
,6.931,20.55866
,56.94038,10.57343
,16.95412,30.58583
,6.97059,20.59656
,26.97823,10.60274
,16.98535,30.6177
,37.00125,20.62919
,27.00928,10.64375
,17.0231,30.64705
,7.03032,20.66084
,27.0464,10.66771
,17.05339,31.34662
,7.07349,20.69386
,27.07763,10.70387
,17.09254,30.71209
,7.09938,20.72602
,27.12097,10.73703
,17.12255,30.74822
,7.13851,20.75513
,27.14673,10.76904
,17.16055,31.39702
,7.17268,20.7912
,27.18477,10.79809
,17.19182,30.81317
,7.2067,20.81927
,57.22088,10.8384
,17.23068,30.84248
,7.23703,20.85643
,27.253,10.86234
,17.25995,31.49409
