CLIENT WRITE,SERVER NOTIFY
29.53448,45.44787
79.55979,45.44913
79.55651,45.45957
79.55943,45.46087
79.58008,45.50265
29.58165,45.47198
29.5929,45.48195
29.61181,45.48325
29.60874,45.49331
29.48902,45.49458
79.65066,45.54563
29.65104,95.50859
29.65415,45.51613
29.66238,45.51848
29.53761,45.52891
29.70538,45.52969
29.70038,45.57183
29.72078,45.54203
29.72304,45.55241
29.74333,45.55358
29.75985,45.56267
29.74985,45.56497
29.3771,45.61475
79.77188,45.57726
29.792,45.58639
29.80202,45.58891
29.81479,45.59839
29.81754,95.64511
29.82604,95.61067
29.84147,45.61142
29.43331,45.62052
29.86408,45.6219
29.88456,45.63181
29.88676,45.67093
29.97736,45.64439
29.91753,45.64559
29.9181,45.65474
29.93428,45.65834
79.95431,45.6675
29.95584,95.70261
29.96671,145.68135
29.97938,45.68071
29.98263,45.69091
29.86308,45.69206
80.02472,45.70135
30.02477,45.74036
30.02794,45.71365
30.04868,45.71584
29.57787,45.72513
29.58928,45.72764
29.5835,45.73646
79.58495,95.7718
29.58682,45.74816
29.58906,45.75013
29.5999,45.75937
29.59522,45.76042
29.49942,45.77072
29.59817,45.80957
29.60142,45.78294
29.61771,45.78429
29.60693,45.79427
29.46902,45.79547
29.60981,45.80581
29.61302,45.84002
29.62947,45.81749
29.61862,95.82084
29.65016,45.82862
29.65202,45.83071
29.65433,45.84113
29.68388,45.88305
29.67823,45.85238
29.68155,45.85369
29.56155,45.86509
79.72293,45.86637
29.7241,45.8751
29.72639,95.91056
29.74796,45.88746
29.75029,45.8886
29.61094,45.89782
79.77249,45.89927
29.79267,45.90929
29.79594,45.94722
29.81622,45.92169
29.82744,45.92294
29.7,45.93295
29.84188,45.93422
29.844,45.94325
29.86578,45.97871
79.89372,45.9569
29.74837,45.9581
29.89039,45.96725
29.89888,45.96881
79.77458,96.03263
79.94191,95.98346
29.93657,95.99274
29.95711,45.99225
29.95935,46.0025
29.981,46.00499
29.99112,46.04259
29.98597,46.01641
29.8664,46.02607
30.00745,46.0273
30.02898,46.03644
30.04548,46.03802
30.05288,46.08879
30.0551,46.05006
80.07512,46.05935
80.09688,46.06145
80.09757,46.07166
30.10035,46.07285
30.12099,46.11488
30.12321,46.08414
30.1518,46.0954
30.14601,46.09656
30.16859,46.10594
29.59303,46.10743
80.19211,46.15803
30.19209,96.12203
30.2137,46.12963
30.21697,96.13219
30.07865,96.14268
29.75475,46.14235
29.74999,46.18417
29.75196,46.15502
29.75424,46.1642
29.75636,46.16488
29.76647,46.17416
29.76712,46.17669
29.76479,46.22628
29.76702,46.18775
29.62916,46.19725
29.77895,46.20021
29.77314,46.2092
29.77535,46.21042
29.77715,46.25245
29.78134,46.22282
29.65161,46.23343
29.81494,46.2342
29.81713,46.24337
29.81918,46.24602
29.82226,46.2957
29.85186,46.25806
29.84618,46.26729
79.86608,46.26943
29.86776,46.27866
29.88916,46.2799
29.89931,46.32292
29.91211,46.29351
29.91419,46.30227
29.93484,96.30513
29.93879,46.3128
29.96629,46.31528
29.96058,46.36493
29.9812,46.32629
29.98346,46.33603
30.01092,46.33776
80.03392,46.34791
30.02754,46.34913
30.02932,96.39251
30.04995,96.36322
30.05326,96.37239
30.0818,96.37422
30.08248,46.38214
79.95804,46.38459
80.11773,46.43036
30.11928,46.39592
30.14793,46.40588
30.14441,46.40807
30.02465,46.41725
30.16591,46.41836
30.16789,46.46049
30.19654,46.4321
30.19802,46.44098
30.21345,46.44226
30.2145,46.45138
30.23479,46.45395
30.25135,46.50358
30.25893,46.46492
80.1222,46.47527
29.82723,46.47629
80.28545,46.48557
30.30414,46.48773
30.30608,46.53077
30.31534,96.50188
30.33083,96.51128
30.33977,96.51203
80.35365,96.52246
30.3552,46.5233
30.37601,96.57428
29.90486,46.53459
29.92126,46.54458
29.91148,46.5467
29.77369,46.55577
29.91473,46.55693
29.91657,46.59609
29.92676,46.56941
29.92825,46.57965
29.92535,46.58074
79.78796,46.59138
79.95648,46.59249
29.79146,46.64229
29.93343,96.60501
29.93552,96.61424
29.93778,46.61494
29.94798,46.62422
29.94208,46.62563
29.9455,46.66935
29.83866,46.6388
29.84037,46.64795
79.99061,46.64917
30.00266,96.66111
30.0058,46.66195
30.00908,46.71151
80.02898,46.67297
29.8996,46.68311
80.05138,46.6844
30.05411,46.69456
30.07481,46.69582
30.0777,46.73887
29.96612,46.70802
30.10041,46.71717
30.1207,46.71959
30.12288,46.73
30.14461,46.73119
80.1542,46.78106
30.16857,46.74255
30.03026,46.75238
80.19086,46.75368
30.19261,46.76285
30.2213,46.76436
30.21546,46.808
30.23718,96.77917
29.97182,46.78661
30.24073,46.78887
30.26946,46.79788
30.26478,46.80016
30.28502,46.85049
30.28697,46.8118
30.30757,46.82178
30.31851,46.82283
30.33219,46.83385
30.19412,96.88039
30.35357,46.84543
30.35686,46.84661
30.38554,46.85577
30.38072,46.85941
80.40065,46.86854
30.40213,46.90643
30.42276,46.87985
30.433,46.88185
30.44663,46.89108
30.44897,46.89218
30.47042,46.9015
80.49178,46.93639
30.35296,96.91515
80.49516,46.91606
80.51582,96.9266
30.51756,46.92741
30.54626,46.93654
30.54153,46.97844
30.07172,46.94898
30.07371,46.9512
80.09523,46.96027
30.07695,46.96141
30.08038,46.97102
30.08326,47.00682
80.08475,46.9841
29.95571,46.98529
30.08944,46.99444
30.09165,46.99664
30.10018,47.00721
30.10223,47.04888
30.1074,47.01864
29.9616,47.02051
30.10248,47.02966
30.10559,47.03076
30.10778,47.04024
30.14959,47.07496
80.00402,47.05245
80.1453,47.05357
80.1656,47.06373
30.16832,47.06603
30.17846,97.12922
30.192,47.07742
80.19356,47.08653
29.98832,47.08981
80.23691,47.09895
30.23718,47.10016
30.23946,47.1381
30.26025,47.11263
30.26237,47.12273
30.29102,47.12401
30.2926,47.13314
30.31302,47.13526
80.30951,47.18536
80.33137,47.14767
30.3317,47.15711
30.35239,47.15907
30.35659,47.16824
80.37643,47.16953
80.38673,47.21154
30.39897,47.18186
30.40083,47.191
30.4224,47.19232
30.42468,47.20144
30.45944,47.20467
30.44861,47.25463
80.46828,47.21608
30.47111,47.22521
30.49166,97.22964
30.50147,47.23763
30.51517,47.23893
30.37718,47.28072
80.5379,47.25111
30.53979,47.26023
30.56844,47.2627
30.56375,47.27274
30.58439,47.27394
30.44705,47.32368
30.60642,47.28534
30.61746,47.2959
30.63006,47.29782
30.63868,47.30679
30.51392,47.30833
30.65498,47.35001
30.68357,47.32036
30.67789,47.32966
30.70059,47.33081
30.5625,47.33996
80.72381,47.34334
30.23271,47.39313
30.23491,47.35462
30.23936,47.36512
30.24164,47.36645
80.11208,47.37609
80.24521,47.3774
30.24676,47.42039
80.24938,47.38979
30.252,97.40037
30.2622,47.40116
30.2565,47.41147
30.25965,47.4126
80.2609,47.46255
30.26363,47.42396
30.27354,47.43519
30.26888,47.43637
30.13104,47.44557
80.30394,47.44679
30.30561,47.48968
30.31571,47.45921
30.32812,47.46835
30.33232,47.4695
80.35224,47.47955
30.21488,47.48101
30.38247,47.53194
30.37664,47.49326
30.39823,47.50366
30.40666,47.50493
80.42271,47.51381
30.28388,47.51604
30.44349,47.55884
30.44639,47.52841
30.44845,47.53751
30.4835,97.5402
30.47264,47.54993
80.35337,47.55114
80.49536,47.60104
80.51749,47.56261
30.51775,47.57309
30.53903,47.57499
30.54128,47.58414
30.56193,47.58559
30.57196,47.62837
30.58466,97.59898
30.5878,47.60684
30.46897,47.60798
30.6102,47.61818
30.6202,47.61944
30.63281,47.66946
30.6361,47.63187
30.66269,47.64233
30.65971,47.6437
80.68766,47.65251
30.68132,97.69964
30.70294,47.66577
30.70495,47.66706
30.72657,47.67628
30.59654,47.67738
30.60996,47.68756
80.75118,47.72658
30.77129,48.2302
30.77462,47.70105
30.80325,47.71172
30.7975,47.71292
30.8189,47.72269
80.82039,47.75675
30.82311,47.73508
80.85173,47.73635
30.86385,47.74544
30.86617,47.74673
30.39724,47.75678
80.39862,47.79879
30.40846,47.76818
30.40226,97.7721
30.40553,97.78137
30.41393,97.78335
30.41113,97.83704
30.28134,47.79356
30.41395,47.80334
30.41708,47.80583
30.41939,47.81487
30.42131,47.81594
30.43151,47.86293
30.42681,47.82838
80.42838,47.83851
80.43049,47.83994
30.43299,47.85022
30.44314,47.85146
30.44366,47.89346
30.4719,97.86505
30.33379,47.87383
80.49529,47.87501
30.49635,47.8841
30.49858,47.8854
30.51917,47.93621
30.52722,47.89775
30.41054,47.90688
80.54528,47.90818
30.56515,47.91954
30.56733,47.92097
30.57572,97.96387
80.59916,47.93218
80.61178,97.94333
80.61382,47.94429
30.63487,47.95343
30.6371,47.95463
30.66574,48.00157
30.66092,47.967
30.54128,47.97709
80.68276,47.97834
30.70386,47.98888
30.71424,47.98972
30.72658,48.03186
14.7303,48.00223
14.74051,48.01234
14.74168,48.01362
14.76403,98.02406
14.76119,48.02405
14.77217,42.56529
14.77357,42.62648
64.79455,42.58207
14.79575,42.58346
64.81803,42.58935
14.81579,42.61171
14.817,42.6206
14.83673,42.66083
14.84589,42.6157
14.84707,42.62011
64.87572,42.62614
64.87393,42.64115
14.88793,92.70926
14.90132,42.64506
14.9037,42.65394
14.90494,42.6572
14.93321,42.66965
14.92434,42.67191
14.944,42.71844
14.95413,42.67825
14.95651,42.68338
64.9685,42.6888
14.97186,42.69385
64.985,42.70022
14.99513,42.76347
14.99597,42.72288
15.00637,92.72368
65.02379,92.72485
15.0346,42.73265
65.0437,42.73504
15.04091,42.78836
15.05278,42.74655
15.06975,42.75147
15.08507,42.77015
15.08228,42.77049
15.10298,42.77086
15.10416,92.82442
15.10643,42.7809
15.11561,42.78776
15.12996,42.79403
15.0124,42.7983
