CLIENT WRITE,SERVER NOTIFY
9.83968,35.71851
59.89178,25.73475
19.86395,15.74463
9.88032,5.77019
29.88615,25.76734
19.89846,15.7774
39.93858,35.78416
29.92899,26.30326
19.87492,15.80492
9.96583,5.81985
89.99041,25.82703
19.9739,15.84094
9.91972,35.85294
30.0185,25.86395
20.01789,15.87479
10.06699,5.88665
30.04776,25.89232
20.06917,15.91854
10.01459,5.91538
30.14268,25.92788
20.11427,15.93491
70.124,5.94999
30.13708,25.96171
20.14775,15.97156
10.18121,35.98315
30.16563,25.99368
20.18338,15.99978
10.20416,6.01875
60.23701,26.02168
20.2284,16.04125
40.10345,6.04292
30.25077,26.56329
20.2629,16.06535
40.30289,6.0817
30.29263,26.09098
20.23927,16.10311
10.31239,6.11297
30.33634,26.1245
20.37781,46.136
10.36651,6.14435
30.37886,56.16335
50.3846,16.16752
10.41061,6.17326
30.35752,26.18823
20.42261,16.19423
10.44621,36.21546
30.45726,26.21737
20.46943,16.23128
40.51455,6.23721
30.49884,26.24941
20.52096,16.2684
10.53726,6.27423
30.46797,26.28266
50.51307,16.29662
40.56368,6.30239
30.58526,26.32262
20.39717,16.32559
10.60488,6.33947
30.63988,26.34679
20.64273,16.36076
10.64072,6.37284
30.665,26.38375
20.5994,16.3897
10.72159,36.405
30.69807,26.91722
20.71532,16.4312
10.72634,6.43388
30.77612,26.44802
20.76173,16.45603
40.69743,6.47925
30.79055,26.47815
20.79637,16.49212
10.75816,36.50053
30.8262,27.01931
20.75418,16.52117
10.84065,6.53507
30.89477,26.54336
80.88499,16.55722
10.8816,6.56829
30.90468,26.57922
20.91513,46.58754
40.87943,6.60036
30.93793,27.11262
20.95015,16.62221
40.96646,36.63066
30.99131,26.64439
20.93675,16.65065
11.01277,6.66947
31.0248,26.67381
50.96104,16.68751
11.40883,6.69358
31.42007,27.21379
51.36093,16.71681
11.37331,6.73065
31.03534,26.73789
21.39432,16.7516
41.49765,6.76384
31.43325,26.77494
21.60396,16.78084
41.61517,6.79455
91.55246,27.30812
21.46864,16.8179
11.64809,6.82407
31.49799,26.83898
21.52464,16.84622
11.61145,6.86509
31.54128,26.86819
21.55694,16.88198
11.56952,6.88917
31.66006,56.91449
21.59779,16.91136
11.59627,6.92936
61.6228,26.93339
21.79317,16.94733
11.73539,6.96764
31.66496,26.97362
21.68096,46.97765
11.69212,6.99132
31.80406,27.50375
21.87961,17.01341
11.73496,7.02053
31.75098,27.03556
81.83687,17.04159
11.75681,37.06178
31.76817,27.06493
21.96568,17.0786
11.80534,7.0848
32.01821,27.09971
51.99627,17.11192
11.84448,37.12296
31.85738,27.12915
21.86435,47.144
11.96343,7.14588
31.89347,27.17397
21.89546,17.17206
11.92765,37.18705
32.02,27.19028
21.94626,17.20796
41.96861,7.21916
31.97061,27.23011
52.0707,17.23324
11.99994,7.25109
32.02064,27.76356
51.85328,47.27557
12.04412,7.28036
92.15054,27.29536
22.06659,17.30148
12.24994,7.32023
31.91049,27.3205
22.10463,17.33842
12.20735,7.3447
32.14138,27.86578
52.32596,17.36748
12.14864,7.38144
32.28595,27.3888
52.19202,47.91007
12.19955,7.41067
32.21053,27.42585
22.22184,17.43187
12.32733,7.44665
32.26661,27.46282
22.28752,47.47009
12.28744,7.47586
62.39419,27.49098
22.31345,17.50231
12.33918,7.51685
32.35269,27.52019
22.36027,17.53488
12.44936,7.54091
32.38889,28.06128
22.40012,17.56312
12.41437,7.57803
32.51992,27.58534
22.44159,17.59929
12.459,37.61167
32.48056,27.62227
22.48378,17.62835
42.58152,7.64233
32.50913,27.64937
22.70386,17.66935
72.54553,7.67131
32.55715,27.68644
22.65093,17.69255
12.58593,7.70737
32.60384,27.71974
22.60463,17.72956
12.61891,7.73539
