1024B,128B,12B
94.69525,29.80298,43.45731
88.51699,29.80198,43.45856
51.5048,29.81521,43.46898
51.55047,29.65857,43.47032
51.51021,29.82877,43.47934
51.52999,29.83268,43.51444
51.53278,29.84073,93.49406
125.35069,29.85121,43.49435
85.92726,29.68661,43.5038
85.94296,79.83545,43.50554
82.12825,29.85116,43.51606
51.58512,29.87509,43.55806
51.57948,29.88392,43.5274
51.58761,29.70418,43.53023
51.59801,29.88832,43.54041
130.92181,29.89385,43.54312
80.92305,79.89554,43.56032
51.62796,29.88455,43.58756
51.62213,29.72669,43.56392
51.62505,29.9081,43.56469
88.5302,29.93038,43.57463
78.68739,29.91572,43.57644
51.68547,29.93481,43.58527
51.64949,29.77442,43.6271
51.66408,29.95609,43.59783
84.297,29.94154,43.59865
51.68284,29.95965,43.60792
51.68935,29.97111,93.61061
51.72333,29.79542,43.61964
144.11366,29.9518,43.65585
129.77695,29.97845,43.63185
84.32075,29.97645,43.63335
74.77189,29.98515,43.64298
51.73404,79.99141,43.6441
142.37599,79.99974,43.65282
134.86557,80.00991,43.696
128.19666,30.01496,43.66629
78.78995,29.99532,43.66748
51.76842,30.01242,43.67665
51.76682,30.03238,43.67886
51.77769,30.03278,43.68909
131.11205,30.03656,93.72444
125.7205,30.04481,43.70053
92.45875,30.05233,43.70288
74.86096,30.06039,43.71216
51.81374,30.04679,43.7141
51.8165,30.05998,43.72363
134.46878,80.06794,43.76218
94.3518,30.09365,43.73573
86.26062,30.08524,43.73691
81.8433,30.09817,93.74735
51.8544,30.1088,93.74966
51.86136,30.10794,43.75732
125.79315,30.09039,93.79287
93.06423,30.10459,43.7697
75.8162,30.11528,43.77238
51.89558,30.14123,43.78117
51.91358,30.12667,43.78235
51.90599,30.14197,43.79296
51.91268,80.15871,43.83071
133.24102,80.15885,43.80491
93.11481,80.14329,43.80616
80.03513,30.16559,43.81629
51.95532,30.16274,43.81753
51.94787,30.17538,43.82686
51.95941,30.17426,93.86337
51.96668,30.18735,93.84149
139.021,30.19891,43.84115
90.09254,30.20117,43.85037
81.97946,30.18547,43.853
51.98659,30.19867,43.86289
51.99734,80.22792,43.90073
133.32272,30.22481,43.87428
87.81463,30.22866,43.8766
80.76471,30.24185,43.88567
52.02548,30.24736,43.88676
52.03269,30.2455,43.89614
52.03901,30.23699,43.93112
52.06039,30.24718,43.90846
91.99109,80.26299,43.91065
90.20123,80.27284,43.91974
77.82141,80.27668,43.92242
52.07406,30.28537,43.93154
52.60839,30.30096,43.97327
135.22065,30.29413,43.94361
80.92158,30.29797,43.94579
80.84875,30.29854,43.95501
52.10888,30.3093,43.95624
183.93489,30.31899,43.96646
52.12851,30.32281,94.00274
93.30947,30.33691,43.97894
75.18565,80.34475,43.97989
52.14286,80.34744,43.99048
52.1528,30.34561,43.99124
134.80007,30.35869,44.00156
92.07912,30.35666,44.03964
86.5671,30.36645,44.01395
52.1765,30.37034,44.01515
52.21881,30.37543,44.02447
52.17917,30.38604,94.02703
95.90385,30.39413,44.03577
83.50654,30.37974,44.06962
52.21653,30.40618,44.047
52.22745,30.41368,44.04941
52.26172,30.41997,44.05993
139.65453,30.41888,44.06119
89.66148,30.43196,44.06993
84.87326,30.43763,44.11283
52.27361,30.43288,44.08214
52.26955,30.42418,44.08441
52.2735,30.43738,44.09365
52.31627,30.46135,44.09578
130.37569,30.46149,44.10509
86.66433,30.46628,44.13904
52.30359,30.47957,44.1175
52.3183,79.26256,44.11995
139.20929,30.49378,44.12877
86.74816,80.48554,44.13011
52.32789,30.50728,44.13932
52.33868,30.51776,44.18329
52.35037,30.51295,44.15252
132.89415,30.49841,44.15389
92.29562,30.51179,44.16295
79.93203,30.52016,44.16519
78.60821,30.53288,44.17427
76.78827,30.53173,44.20854
52.38826,30.54484,44.1867
52.39911,30.56151,44.18803
52.40214,30.55759,44.19705
52.43324,30.54309,44.19939
135.03285,30.5696,44.20983
93.59771,30.5647,94.25281
88.5883,30.40944,94.2221
78.67471,30.5842,44.22245
52.45204,30.59247,44.23332
52.48564,30.60293,44.23442
138.21689,30.61297,44.2437
126.38199,30.42255,44.27368
89.88979,30.60676,44.25601
81.22128,30.63076,44.25819
76.29375,30.63925,44.2674
52.51505,30.63085,44.27007
52.49709,30.47298,94.33283
52.51225,80.6518,44.28108
136.90872,30.64964,44.29123
88.70716,30.63912,44.29337
83.82515,30.64923,44.30271
78.76859,30.49274,44.3038
52.56672,30.67057,44.34175
52.54713,30.67421,44.31619
52.56697,30.67502,44.32535
139.9705,30.68552,44.32653
91.23295,30.5243,94.3372
78.82886,30.69905,94.38796
52.58911,30.71117,44.34928
52.62007,30.72383,44.35042
52.58684,30.72201,44.35986
130.09617,30.54982,44.36163
93.7809,30.73391,44.37082
87.01271,30.73193,44.4019
82.64573,30.74178,44.38331
52.63411,30.74572,44.38561
