CLIENT WRITE,SERVER NOTIFY
2.89208,11.95232
21.89628,30.9761
10.90074,19.97076
29.90554,8.96574
18.90946,27.9885
7.91318,16.98382
26.91908,5.97848
15.92386,25.0018
4.92584,13.99674
23.93136,2.99124
12.93594,22.01412
1.9387,11.00962
20.94356,30.00326
9.94876,19.02688
28.9519,8.02234
17.95624,27.02036
6.96112,16.0402
25.96478,5.03506
14.96884,24.02882
3.97364,13.05324
22.97856,2.04802
11.98156,21.04222
30.98614,10.06588
19.99056,29.06056
8.99524,18.05458
27.99938,7.079
17.00318,26.07298
6.00776,15.06786
25.01212,4.09172
14.01604,23.08598
3.02144,12.0803
22.02524,31.10068
11.02908,20.09872
30.03334,9.09322
19.03746,28.1135
8.04162,17.11158
27.04688,6.10604
16.0515,25.12616
5.0549,14.12396
24.05892,3.11914
13.06372,22.13906
2.06756,11.13732
21.07184,30.13472
10.0766,19.15202
29.0805,8.15
18.08478,27.148
7.08996,16.16458
26.09258,5.16248
15.09738,24.1608
4.10216,13.17766
23.10628,2.17572
12.10992,21.17334
31.11464,10.19022
20.11816,29.18792
9.12376,18.1859
28.12772,7.20324
17.13172,26.20052
6.13678,15.1991
25.13954,4.21594
14.14436,23.21338
3.14942,12.2118
22.15308,31.2278
11.15766,20.22564
30.16164,9.225
19.16682,28.24098
8.17028,17.23912
27.17504,6.23722
16.17858,25.25352
5.18226,14.25194
24.18706,3.25066
13.19192,22.2694
2.1961,11.26442
21.19964,30.26224
10.20502,19.27924
29.2096,8.2774
18.21256,27.27554
7.2175,16.29216
26.22326,5.29016
15.22556,24.28824
4.23052,13.30486
23.23562,2.30276
12.23856,21.30088
31.24402,10.3173
20.24814,29.31472
9.2523,18.31374
28.25658,7.33056
17.26098,26.3277
6.2643,15.32674
25.26952,4.34334
14.27284,23.34056
3.27674,12.33942
22.28204,31.35884
11.28644,20.35346
30.29092,9.3525
19.29546,28.37134
8.29862,17.36636
27.30384,6.3651
16.30794,25.38444
5.31198,14.37918
24.31626,3.37772
13.32086,22.39692
2.32468,11.39216
21.32964,30.38976
10.33386,19.4101
29.33826,8.40458
18.3411,27.4026
7.34612,16.42246
26.35096,5.41764
15.35514,24.41506
4.35966,13.43556
23.36384,2.43022
12.36844,21.42838
31.37248,10.44806
20.37644,29.44252
9.38066,18.44126
28.3843,7.46126
17.38852,26.45526
6.39394,15.45394
25.39802,4.4737
14.4014,23.46798
3.4067,12.46664
22.41008,1.4866
11.41418,20.48068
30.41984,9.4795
19.42378,28.4986
8.42668,17.49384
27.43256,6.4923
16.43622,25.51174
5.4407,14.50638
24.44448,3.50524
13.44948,22.52468
2.45332,11.51916
21.45782,30.5173
10.46166,19.5374
29.46574,8.53224
18.46976,27.53046
7.47462,16.55026
26.47888,5.5448
15.48352,24.54314
4.4879,13.56298
23.49156,2.55728
12.49684,21.55608
1.49958,10.57606
20.5042,29.56996
9.50936,18.56856
28.51264,7.5885
17.5172,26.58166
6.52214,15.581
25.52636,4.6005
14.53064,23.59486
3.5348,12.61512
22.53962,1.61374
11.54238,20.6074
30.54766,9.6066
19.55172,28.6258
8.55574,17.62038
27.56044,6.61964
16.56416,25.6389
5.56882,14.63282
24.5732,3.63206
13.5773,22.65122
2.58128,11.64606
21.58594,30.66546
10.5894,19.66408
29.59486,8.6587
