1024B,128B,12B
9.49105,4.22365,15.38466
7.89735,4.17012,5.18802
14.42322,3.93363,2.84897
13.66226,11.30191,5.5843
9.28697,16.45864,6.88516
9.11916,2.4193,2.63946
16.33469,4.27938,7.75204
11.94916,16.88029,2.4795
14.65364,7.25195,16.14545
7.72077,6.1522,4.33097
11.40923,4.7435,5.08671
9.40494,6.09023,2.91837
7.54322,8.79698,17.17897
9.89481,2.63436,8.69279
13.90201,2.67916,2.99252
15.12504,2.78852,3.12901
7.1821,4.08923,2.75296
9.97729,3.96026,2.91921
10.11519,15.76158,5.27328
15.13648,3.99631,2.91634
7.44627,2.97882,6.21978
8.89028,2.97878,2.78881
11.45811,4.78201,12.54232
13.24992,4.02398,5.64197
10.62539,7.41869,3.11276
7.88331,2.25518,7.59944
9.9644,3.83454,7.99473
8.13455,4.03444,4.4943
9.07723,2.40368,5.82853
8.65942,2.72701,5.76113
11.09267,5.22381,8.32651
14.07709,4.46825,4.41128
7.65757,7.27085,7.08358
8.27567,2.88036,3.32488
7.33932,4.87959,2.96604
15.18261,2.81512,3.92089
13.2657,10.60715,4.60114
15.44926,2.22203,4.90132
11.67308,3.07144,5.01843
8.31838,3.28495,12.27846
13.21709,5.39936,4.04691
8.05949,12.28651,3.35579
8.89539,6.61408,9.44741
9.41047,3.05191,3.56023
9.25951,8.62939,4.86552
9.3422,3.53544,3.20442
7.751,10.16246,3.80787
13.12187,4.04044,8.36896
14.37639,2.57165,4.22832
15.2225,12.84892,3.41264
9.49733,4.4825,5.13894
7.68787,4.22673,3.07091
9.15681,4.17384,3.71181
16.17614,2.7962,4.58336
7.61738,6.77456,7.44338
15.23943,4.34113,6.18853
11.26566,4.73204,6.9264
14.45179,4.34731,3.77511
8.38334,10.20017,7.73179
7.9842,6.9458,5.84811
10.246,3.45691,11.10743
15.25705,2.7465,5.57931
17.22113,3.99365,3.13628
10.23114,7.1394,3.70452
11.57547,4.2986,8.08529
8.47495,2.95207,5.0075
9.46011,2.88733,3.54192
9.33061,2.25096,3.71601
15.27744,2.39917,7.60402
8.8374,4.12439,18.05674
15.05357,4.69621,6.2363
8.28804,3.26802,4.67437
13.64173,8.74673,5.71256
10.25778,2.41201,13.54673
8.27516,2.9054,3.55117
11.48318,2.94839,22.95078
10.91458,10.95233,5.19739
8.21282,2.3843,2.8836
9.68096,9.61385,4.83823
21.87701,4.63857,5.32716
7.54861,7.02553,5.1863
8.21039,3.69719,4.76902
12.09507,2.78215,15.37078
10.19118,8.09398,4.87222
15.32284,4.45737,3.4006
10.08153,3.40053,2.90029
11.38466,3.80202,11.16092
4.68967,6.4363,7.66266
10.90652,5.55423,5.38223
15.33775,7.43605,5.37732
7.99616,6.60426,8.37952
11.46107,5.50676,3.20844
8.47756,2.49719,9.81829
11.60539,3.58705,6.11792
9.04716,4.10077,4.70165
12.88857,4.85981,6.33133
7.93174,4.2435,3.647
9.75161,2.45491,5.02137
8.33791,14.95008,3.19684
8.27087,5.90214,10.84607
8.8035,3.01359,6.27245
8.22546,2.61554,6.39894
7.47543,2.77706,6.94041
8.89536,5.91796,4.71329
4.91375,7.78963,3.14755
15.38341,7.69255,6.28712
16.93631,2.57742,5.79776
9.89693,4.70282,3.14878
7.95023,3.59905,3.26084
8.75134,10.53437,5.55976
7.51631,4.66439,5.7814
12.4708,2.98137,5.64751
8.2839,4.46758,5.34679
15.40617,2.68037,3.78985
7.89245,3.78521,4.74141
9.4387,3.36834,4.89028
12.35631,4.76187,2.82224
10.26454,4.72276,5.26851
11.57219,2.47272,9.5853
8.47112,2.68549,5.31072
8.43871,6.55686,6.13652
13.76543,3.8685,6.38322
15.8952,3.38817,4.63265
8.78217,5.96238,3.39443
12.07725,5.99872,7.69615
9.43992,9.40666,6.93188
7.57327,2.8357,11.32663
9.61179,3.61407,17.16396
10.40115,4.16246,34.36629
15.45331,5.29448,3.59252
7.93175,4.4262,12.17439
9.81245,2.92205,8.43118
11.83704,9.9112,11.21036
11.3645,6.84545,3.68606
8.77076,3.2205,15.92856
8.41429,12.5591,10.73569
7.7105,4.46964,14.04846
12.98554,6.97644,12.30761
10.96581,4.51805,4.92077
8.10977,6.50767,9.8895
8.26883,5.38035,10.12184
8.0326,3.74694,8.41109
8.43251,11.02649,4.88261
8.83181,3.85068,14.17566
9.26865,2.95051,4.20047
8.50872,3.48225,4.21981
5.51698,2.74008,6.52441
8.34999,15.00726,3.92537
7.81263,5.66622,11.16586
5.32915,3.73568,14.18982
11.90285,5.02168,10.33352
12.45248,9.22383,5.08061
7.87118,4.7144,3.58528
9.65859,4.8279,8.21505
12.58521,7.10472,4.13596
15.52766,5.54227,4.00015
7.69625,7.17018,4.98014
9.00904,5.17035,3.43445
8.76873,5.68426,5.74327
8.47147,9.0853,4.75574
7.79869,15.04466,3.52323
8.25307,13.9027,4.50638
13.05778,3.2574,3.31085
10.50471,2.96485,5.15726
9.87384,8.81798,7.45428
10.24966,6.46702,4.25634
6.80291,8.4846,3.2616
10.48961,4.55546,5.69467
7.94709,2.99092,3.58264
8.81044,14.12989,16.32856
7.98802,7.38926,13.35535
5.54024,2.97165,3.36202
8.10275,12.39199,5.30025
5.82519,3.31311,4.97233
10.53196,4.8983,6.295
12.28624,3.33972,7.40787
11.37746,7.82622,5.99863
9.85309,8.56243,3.39559
9.27458,3.25803,5.38603
8.31595,5.09152,11.5669
4.06232,9.35539,3.91332
8.62439,15.10496,3.68163
15.60562,3.90134,9.99949
9.71993,4.65928,6.98289
3.89974,4.3984,15.85009
9.09672,15.11711,6.35935
9.12283,2.94042,4.00001
15.69572,4.66025,5.43692
8.26134,3.53478,3.45858
10.59921,4.0547,5.75139
7.04774,3.01281,3.51193
8.84436,5.15016,8.01874
6.8765,3.80347,3.46963
14.66658,3.06768,7.72414
7.97841,3.00343,4.17972
12.97001,7.07034,6.43952
10.47151,2.7398,3.75364
4.7059,3.87988,13.35375
9.4629,8.18465,7.3198
8.71706,5.11716,3.41017
10.65134,5.79967,5.5358
8.9733,8.90429,3.67133
9.8596,8.70251,3.56261
15.66526,9.20354,4.67069
8.38904,3.56376,5.8453
5.01594,5.67351,6.1217
10.01586,3.16133,5.57381
6.07368,7.9798,3.76577
8.59989,6.9193,8.77992
10.35773,4.10381,4.95186
12.42103,7.05273,4.57772
11.99448,7.38311,3.59317
8.00433,3.95109,4.90779
13.50554,7.81976,12.1615
3.2195,5.85822,5.50327
8.91405,12.31386,3.42102
11.88662,3.28988,4.5855
8.86103,9.07027,4.66629
3.89779,3.24165,5.23176
11.46087,5.24265,10.00543
9.71565,11.7198,5.37569
11.97319,3.09262,6.19682
9.69137,2.91077,5.33876
10.41333,6.96744,6.3046
8.05154,5.45265,4.46446
4.13768,8.01445,10.10657
10.64142,5.15587,3.67069
8.85512,3.34782,4.8286
9.62823,6.63654,7.99933
8.73314,8.69041,4.98723
11.42367,7.03644,5.56172
3.94646,6.74957,5.24943
10.54748,3.9982,6.66357
10.22136,5.57332,4.77022
11.89707,7.13266,4.96248
15.75729,8.01766,5.58926
9.46102,7.49046,3.69851
9.09006,6.35985,5.62186
8.5764,3.41495,3.50858
8.63174,5.32,6.21037
5.48683,6.87679,8.02053
9.40332,9.19471,9.02785
8.22166,7.63592,5.03206
7.77244,3.48796,3.86213
10.138,3.59448,4.00178
8.57315,5.12998,12.59926
9.33287,3.20457,8.00633
10.42771,4.11486,5.183
7.8815,3.5654,7.2363
8.71092,5.68922,5.04535
9.31517,7.39479,8.30129
9.0508,3.12513,6.17793
8.10285,4.16904,3.81632
8.85963,4.58633,7.06331
9.23429,6.43724,5.64247
15.81573,6.01267,7.30575
8.29604,7.52165,3.66001
15.82114,3.01123,5.58827
14.25605,3.17258,6.32599
13.53962,4.85232,5.71592
8.38638,15.33293,4.55566
15.11906,24.23269,4.85688
4.9012,9.94644,6.50454
8.95382,4.0347,4.87969
14.1389,5.9267,7.93163
4.54927,9.78724,6.68905
12.75273,4.95918,9.1035
10.40426,7.76458,5.164
11.79571,9.21543,4.53239
10.67112,5.54259,6.39306
10.72205,3.29414,12.78812
9.07394,3.77696,5.80955
11.36957,4.55904,6.43638
12.49276,4.19501,7.20306
4.19309,8.67264,4.99052
10.20573,3.61053,9.01965
11.95745,7.68606,5.11275
12.26626,5.96485,5.89313
12.24708,3.54272,4.30423
12.98862,8.15547,8.85846
8.76621,3.25285,5.74772
9.06371,7.14099,3.75725
10.41474,9.90825,6.04306
15.89619,3.57823,7.11002
10.84678,3.68924,4.10702
15.90266,3.98569,5.3856
8.45422,9.39642,3.83449
9.26703,20.21112,9.5701
10.8032,11.27348,7.64444
9.21277,3.29035,5.92565
16.31929,3.34986,6.2091
9.65775,15.42184,4.49352
11.26159,4.55411,4.31911
5.46877,3.51348,5.24823
10.27099,5.50839,5.983
14.03428,3.63201,8.30551
9.96262,8.52344,7.12589
9.0449,19.27084,3.80455
9.88321,3.43269,13.52696
9.18499,12.29113,6.8415
8.89375,13.7445,4.21893
9.04623,3.35116,3.84661
9.87364,5.3746,6.46037
15.95362,11.4937,8.48423
8.82884,4.69037,5.19422
15.95955,7.96492,8.41757
8.94848,10.72954,5.63904
10.84455,3.75264,4.88976
8.36535,4.68023,6.20198
8.79418,4.25691,8.23676
