1024B,128B,12B
8.0053,7.71564,8.84869
12.10458,8.70228,3.80985
10.09049,8.55448,9.41184
9.8616,10.1044,4.76851
9.62568,4.42862,2.60522
10.05078,3.87668,4.87348
5.12333,9.27987,8.56821
7.41654,6.58529,9.21358
12.66439,7.76457,3.92725
15.00609,2.65542,7.7763
7.14513,3.30145,2.97374
9.47622,5.95008,7.446
10.14437,3.95178,8.62347
7.56372,8.60647,9.92325
5.47413,4.11295,10.08163
14.91146,14.60164,18.92701
6.50946,7.62775,6.69544
7.09582,4.78465,8.46513
14.64193,2.77551,2.40696
7.4543,3.13035,11.80014
5.40877,12.8847,8.40952
9.42159,2.65317,3.20637
12.49898,10.43223,11.09233
6.13044,4.76923,6.81399
7.38628,3.34101,9.54421
9.81883,3.44406,6.86337
5.63052,14.63355,9.12133
5.20555,12.14299,11.30783
11.71682,15.53682,2.09438
6.04282,14.64212,9.15365
7.42768,7.46889,2.393
9.02226,4.08262,11.21235
13.74366,4.96809,8.90106
10.21424,8.55221,11.47822
6.43737,4.12134,4.4997
12.64981,6.91793,10.05023
11.17502,8.25225,9.28731
5.73985,10.16944,6.84886
11.81721,7.85015,6.65438
9.85616,6.08328,8.27794
8.65732,9.55259,9.61065
15.24462,4.75532,15.55673
10.77587,7.97857,9.17391
5.79336,7.71583,8.86647
7.0425,3.10106,8.60713
14.99849,4.07819,8.53837
8.82286,12.11249,7.32731
7.74355,4.95925,7.17121
11.31998,8.12008,2.379
5.40891,4.10894,4.66697
5.61107,16.30339,8.60612
5.36364,13.44121,9.51351
19.50478,4.76289,8.92261
7.46721,7.93625,11.49423
7.06638,3.06483,3.78211
13.81396,7.802,2.18512
6.09255,14.72442,7.54796
6.7755,5.13723,8.9772
12.52275,2.99515,3.54286
6.34007,4.15291,8.85452
6.74593,9.52892,9.43965
10.94474,5.4581,5.42556
12.52457,10.10314,7.74408
6.08678,8.1757,4.6928
6.33899,5.31914,8.78186
10.22098,14.74668,2.35355
5.76293,13.6597,7.239
9.65787,5.75016,7.38658
11.46975,8.20046,3.56687
10.31095,7.83057,10.27383
8.31678,9.66055,16.81847
8.26309,6.5841,2.5462
10.33755,6.80999,9.09465
10.06567,8.65724,7.35997
11.23181,3.36222,4.0714
7.19856,10.99116,4.83264
7.42127,10.94878,9.59084
7.02951,3.5082,14.03229
10.76614,5.49259,9.19648
8.18925,10.41496,11.62465
6.36451,14.72667,10.11871
12.65238,9.62906,6.14883
10.2646,8.22602,7.35011
5.43058,12.66011,4.29307
7.68063,5.38143,9.04971
7.41717,4.92099,4.68068
5.32649,10.17204,8.19389
5.7689,5.73496,4.91312
7.62671,9.05861,2.6307
6.07456,2.81612,9.65228
8.57465,9.44454,3.20643
5.61908,5.1489,6.8411
7.22999,3.11287,7.59641
5.42128,10.40038,9.74252
7.16394,2.93475,8.44946
11.0392,11.41464,11.04743
14.83111,8.24452,16.66483
14.69344,6.00922,7.08821
12.47269,5.09801,8.82873
15.41319,8.89959,10.35574
10.17772,3.27482,4.99722
15.2924,3.05362,4.70996
11.55867,6.15125,11.79413
15.42458,8.0705,3.02868
5.65258,7.82265,2.43497
9.94599,3.34088,4.08381
11.67226,7.7491,12.47948
5.51865,6.71801,8.53494
13.23899,8.068,8.44248
7.12075,3.39165,9.48576
10.76063,7.92254,4.45424
5.57278,4.68733,9.1067
11.92947,3.87374,10.95779
8.39841,10.76176,8.53891
10.08607,4.18133,7.28333
10.30168,9.18487,4.61155
12.52133,8.50703,9.31265
8.41505,3.55723,6.5359
10.18493,7.55525,15.4854
5.57638,3.79001,7.46505
13.79051,9.72931,8.52991
13.133,4.7419,7.63044
10.91944,11.27686,8.1963
7.02805,7.90624,6.1425
5.65355,7.45359,4.35711
15.07082,3.05523,8.26208
7.10307,8.307,10.27814
5.9245,4.63525,9.50539
12.7638,9.0272,8.89848
8.06789,4.10686,9.00269
11.39106,8.83058,6.41706
5.88126,5.08083,10.14303
10.74457,7.19372,12.13036
7.41113,11.80801,7.58675
6.27587,5.16685,10.00735
10.77203,12.64007,8.08396
14.80586,9.94784,10.96303
5.97554,11.15368,9.75419
12.93366,10.51672,5.94213
6.13639,8.01833,8.54535
12.93217,7.81225,7.53822
15.53557,3.48267,9.17972
12.98196,8.70862,9.68037
10.16703,9.05151,4.12125
5.74361,7.61756,15.55998
20.13077,3.3696,11.65366
10.87156,10.56595,15.56633
7.07821,4.60046,9.19679
15.38135,8.08866,8.10741
7.00546,6.97897,9.93066
7.79023,3.37796,4.00239
5.6801,4.33361,6.78555
15.00706,4.43097,9.43042
9.93723,9.1678,7.83241
7.52585,3.53547,4.45474
10.82606,8.6107,7.58678
8.61071,9.78725,4.62477
9.99063,5.56406,7.25805
11.05236,4.75484,9.74436
6.98872,7.70951,9.78172
6.44437,3.18327,9.87051
15.41069,8.70272,11.80039
12.77954,3.26926,8.48764
9.44817,8.31059,11.86257
6.17023,7.10257,8.99313
7.36143,3.97044,4.11773
21.88199,14.96165,9.7614
5.66268,5.7088,12.23675
14.38298,10.63831,7.31539
11.15169,7.81672,7.73866
6.0504,11.00075,4.18936
8.0562,5.94745,9.47249
15.62575,3.22052,7.42201
8.53326,12.0246,9.93846
7.79402,5.93877,4.57154
10.92085,4.9238,5.03686
5.95083,8.35649,9.72853
13.19384,16.64953,4.91508
15.64342,5.32377,8.16874
12.84237,8.9799,14.52419
7.73761,16.15499,10.03991
10.56156,3.90195,9.34266
8.67321,8.36969,7.38963
7.71918,17.33798,3.01524
6.23597,8.85036,7.66256
11.51225,5.63195,6.36016
7.06231,15.10244,9.23334
8.5825,5.46542,8.83197
12.86939,11.02693,6.09434
5.73931,10.93709,7.79641
17.62081,22.77534,3.9556
12.67439,7.92559,7.18874
13.83112,4.8553,9.5183
10.11895,8.96466,7.75033
17.87643,3.98567,8.47875
12.72993,10.35901,3.29217
14.27444,10.47375,12.56785
8.11775,8.32679,5.47617
11.69691,5.70488,4.22591
5.91863,4.95635,8.30253
8.79405,10.43111,9.93938
13.46679,5.98282,5.59118
11.98539,10.49191,9.11582
11.23656,10.80363,4.84408
6.54184,4.80477,7.34677
13.04831,5.75099,9.15348
7.35374,8.19971,10.36053
9.96437,4.39097,15.3731
17.20836,11.90978,11.4962
6.96214,12.80868,5.77756
8.89051,8.40737,7.26031
5.86137,4.73089,12.48601
11.52768,8.74116,15.48566
13.14773,9.16064,8.72399
13.49251,4.1939,14.56027
16.59873,9.0991,9.19409
7.9349,9.72693,9.39204
6.29744,4.35876,9.98574
11.20222,3.72081,3.49826
6.35514,3.49732,8.27879
7.98399,9.96113,7.87188
11.41407,6.51358,10.25578
12.71817,11.13494,8.0745
13.05777,4.28923,3.92282
10.70808,4.30868,7.37326
13.17493,3.91214,4.56071
8.21844,8.39089,9.0229
8.54949,5.7207,4.08394
15.39725,10.92293,10.40643
10.50472,5.75059,7.97186
13.96789,8.83049,2.98291
9.27287,5.45302,6.40831
11.80005,3.93859,5.44901
11.54382,15.23518,7.91238
6.12477,7.45841,8.19333
